dat_referencia;origem;cp;regional;uf;municipio;psr;velocidade;estacao;fabricante;modelo;modelo_descricao;planta
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;600 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;216
2026-02-01;omr;NIO;SUL;SC;TUBARAO;ABILITY;400 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;2
2026-02-01;omr;NIO;SUL;SC;TUBARAO;ABILITY;100 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;5
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;50 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;4
2026-02-01;omr;NIO;SUL;SC;TUBARAO;ABILITY;200 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;4
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;100 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;42
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;200 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;150
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;2
2026-02-01;bov;NIO;SUL;SC;TUBARAO;ABILITY;700 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;337
2026-02-01;som;NIO;SUL;SC;TUBARAO;ABILITY;200 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUL;SC;TUBARAO;ABILITY;600 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;15
2026-02-01;som;NIO;SUL;SC;TUBARAO;ABILITY;500 MBPS;TRO;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;16
2026-02-01;omr;NIO;SUL;SC;BLUMENAU;ABILITY;600 MBPS;VAIA;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;400 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;2
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;700 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;500 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUDESTE;SP;CAMPINAS;ABILITY;600 MBPS;VLG;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;500 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;3
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;500 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;700 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;4
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;600 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;2
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;400 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUDESTE;SP;SAO PAULO;ABILITY;400 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;4
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;700 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;200 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUDESTE;SP;SAO PAULO;ABILITY;1000 MBPS;VMSN;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;omr;NIO;SUL;SC;ICARA;ABILITY;700 MBPS;YCA;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;1
2026-02-01;som;NIO;SUL;SC;ICARA;ABILITY;500 MBPS;YCA;HUAWEI TECHNOLOGIES CO., LTD.;HG8245W5-6T;HG8245W5-6T;5
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;200 MBPS;VICI;NOKIA;NO-MODEL;;1
2026-02-01;bov;NIO;SUDESTE;RJ;NITEROI;ABILITY;100 MBPS;VICI;;NO-MODEL;;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;AGVY;SDMC;NP5454T;NP5454T;14
2026-02-01;som;TIM;SUDESTE;RJ;ARARUAMA;ABILITY;1000 MBPS;AMA;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;1000 MBPS;ARBU;SDMC;NP5454T;NP5454T;13
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;1GBPS;ARS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;1000 MBPS;ARS;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;2000 MBPS;ARS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;2000 MBPS;BGR;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;700 MBPS;BGR;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;1000 MBPS;BGR;SDMC;NP5454T;NP5454T;11
2026-02-01;som;TIM;SUDESTE;RJ;BARRA MANSA;ABILITY;1000 MBPS;BMA;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;BNU;SDMC;NP5454T;NP5454T;30
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1GBPS;BNU;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;1000 MBPS;BPI;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;1000 MBPS;BQE;SDMC;NP5454T;NP5454T;42
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;1GBPS;BQE;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1000 MBPS;BQE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;1000 MBPS;BRSU;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUL;SC;BALNEARIO CAMBORIU;ABILITY;1000 MBPS;BRSU;SDMC;NP5454T;NP5454T;7
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;CABJ;SDMC;NP5454T;NP5454T;27
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;CAHE;SDMC;NP5454T;NP5454T;5
2026-02-01;som;TIM;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;CAS1;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUDESTE;RJ;CABO FRIO;ABILITY;1000 MBPS;CBF;SDMC;NP5454T;NP5454T;10
2026-02-01;som;TIM;SUL;SC;CHAPECO;ABILITY;1000 MBPS;CCO;SDMC;NP5454T;NP5454T;19
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1GBPS;CDIS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1000 MBPS;CDIS;SDMC;NP5454T;NP5454T;33
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1000 MBPS;CDIS;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;500 MBPS;CDIS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;CJD;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;CRRS;SDMC;NP5454T;NP5454T;13
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;2000 MBPS;CRRS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;1000 MBPS;CSP;SDMC;NP5454T;NP5454T;6
2026-02-01;som;TIM;SUL;SC;CRICIUMA;ABILITY;1000 MBPS;CUA;SDMC;NP5454T;NP5454T;20
2026-02-01;som;TIM;SUL;SC;BRUSQUE;ABILITY;2000 MBPS;DJQM;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;1000 MBPS;DQX;SDMC;NP5454T;NP5454T;35
2026-02-01;som;TIM;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;2000 MBPS;DQX;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1000 MBPS;DQX;SDMC;NP5454T;NP5454T;5
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;ESRT;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;SAO JOSE;ABILITY;1000 MBPS;ESRT;SDMC;NP5454T;NP5454T;12
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;ESRT;SDMC;NP5454T;NP5454T;47
2026-02-01;som;TIM;SUL;SC;SAO JOSE;ABILITY;1GBPS;ESRT;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;1000 MBPS;FLRT;SDMC;NP5454T;NP5454T;87
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;1GBPS;FLRT;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;FNS;SDMC;NP5454T;NP5454T;14
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;2000 MBPS;FNS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;FSA;SDMC;NP5454T;NP5454T;4
2026-02-01;som;TIM;SUL;SC;GUABIRUBA;ABILITY;1000 MBPS;GBR;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;GUABIRUBA;ABILITY;2000 MBPS;GBR;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;1000 MBPS;GLH;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1GBPS;IAI;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUL;SC;ITAJAI;ABILITY;1000 MBPS;IAI;SDMC;NP5454T;NP5454T;88
2026-02-01;som;TIM;SUDESTE;RJ;ITAGUAI;ABILITY;1000 MBPS;IGI;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUDESTE;RJ;MARICA;ABILITY;1000 MBPS;IPCU;SDMC;NP5454T;NP5454T;8
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;1000 MBPS;IRIU;SDMC;NP5454T;NP5454T;31
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;2000 MBPS;IRIU;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;ITPU;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;ITPU;SDMC;NP5454T;NP5454T;13
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;ITPV;SDMC;NP5454T;NP5454T;5
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;ITPV;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;ITSC;SDMC;NP5454T;NP5454T;32
2026-02-01;som;TIM;SUL;SC;ITUPORANGA;ABILITY;1000 MBPS;IUP;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;IVCC;SDMC;NP5454T;NP5454T;27
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1GBPS;IVCC;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;1000 MBPS;JACC;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUDESTE;SP;GUARULHOS;ABILITY;1000 MBPS;JBR;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;JDAR;SDMC;NP5454T;NP5454T;4
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;1000 MBPS;JSI;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;JUNDIAI;ABILITY;1000 MBPS;JUI;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;1000 MBPS;JVE;SDMC;NP5454T;NP5454T;27
2026-02-01;som;TIM;SUL;SC;BLUMENAU;ABILITY;1000 MBPS;KARS;SDMC;NP5454T;NP5454T;8
2026-02-01;som;TIM;SUL;SC;LAGES;ABILITY;2000 MBPS;LGS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;LAGES;ABILITY;1000 MBPS;LGS;SDMC;NP5454T;NP5454T;93
2026-02-01;som;TIM;SUDESTE;RJ;NOVA IGUACU;ABILITY;1000 MBPS;MAO;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUDESTE;SP;MOGI DAS CRUZES;ABILITY;600 MBPS;MCZ;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;MOGI DAS CRUZES;ABILITY;1GBPS;MCZ;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;MOGI DAS CRUZES;ABILITY;1000 MBPS;MCZ;SDMC;NP5454T;NP5454T;8
2026-02-01;som;TIM;SUDESTE;SP;MOGI DAS CRUZES;ABILITY;1000 MBPS;MDC;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;MEVD;SDMC;NP5454T;NP5454T;16
2026-02-01;som;TIM;SUDESTE;RJ;ARMACAO DOS BUZIOS;ABILITY;1000 MBPS;MPBZ;SDMC;NP5454T;NP5454T;5
2026-02-01;som;TIM;SUDESTE;RJ;MARICA;ABILITY;1000 MBPS;MRC;SDMC;NP5454T;NP5454T;4
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;1000 MBPS;NIU;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUDESTE;RJ;MESQUITA;ABILITY;1000 MBPS;NIU;SDMC;NP5454T;NP5454T;24
2026-02-01;som;TIM;SUDESTE;RJ;NOVA IGUACU;ABILITY;1000 MBPS;NIU;SDMC;NP5454T;NP5454T;56
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;1000 MBPS;NLP;SDMC;NP5454T;NP5454T;19
2026-02-01;som;TIM;SUDESTE;RJ;RIO DE JANEIRO;ABILITY;2000 MBPS;NLP;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;NILOPOLIS;ABILITY;1000 MBPS;NLP;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;NOVA FRIBURGO;ABILITY;1000 MBPS;NOF;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUDESTE;RJ;NOVA FRIBURGO;ABILITY;1000 MBPS;NOF;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;NAVEGANTES;ABILITY;1000 MBPS;NVG;SDMC;NP5454T;NP5454T;30
2026-02-01;som;TIM;SUL;SC;PALHOCA;ABILITY;1000 MBPS;PAC;SDMC;NP5454T;NP5454T;53
2026-02-01;som;TIM;SUDESTE;RJ;SAO GONCALO;ABILITY;1000 MBPS;PDAL;SDMC;NP5454T;NP5454T;15
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;PNDB;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;PINHEIRAL;ABILITY;1000 MBPS;PNHE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;CAMPINAS;ABILITY;1000 MBPS;PPF;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;SP;CAMPINAS;ABILITY;2000 MBPS;PPF;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;PETROPOLIS;ABILITY;1000 MBPS;PTS;SDMC;NP5454T;NP5454T;21
2026-02-01;som;TIM;SUDESTE;RJ;QUEIMADOS;ABILITY;1000 MBPS;QUEA;SDMC;NP5454T;NP5454T;9
2026-02-01;som;TIM;SUDESTE;RJ;QUEIMADOS;ABILITY;1000 MBPS;QUEA;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;RBIL;SDMC;NP5454T;NP5454T;13
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;600 MBPS;RBIL;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;BARRA MANSA;ABILITY;1000 MBPS;RETK;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;VOLTA REDONDA;ABILITY;1000 MBPS;RETK;SDMC;NP5454T;NP5454T;16
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;1000 MBPS;RMTS;SDMC;NP5454T;NP5454T;12
2026-02-01;som;TIM;SUL;SC;JOINVILLE;ABILITY;500 MBPS;RMTS;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;RESENDE;ABILITY;1000 MBPS;RSD;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;RIO DO SUL;ABILITY;1000 MBPS;RSL;SDMC;NP5454T;NP5454T;21
2026-02-01;som;TIM;SUL;SC;RIO DO SUL;ABILITY;1GBPS;RSL;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;1000 MBPS;SJC1;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1000 MBPS;SMI;SDMC;NP5454T;NP5454T;10
2026-02-01;som;TIM;SUDESTE;SP;SOROCABA;ABILITY;1000 MBPS;SOC1;SDMC;NP5454T;NP5454T;10
2026-02-01;som;TIM;SUDESTE;SP;SOROCABA;ABILITY;500 MBPS;SOC1;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;SP;VOTORANTIM;ABILITY;1000 MBPS;SOC1;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;SAO PEDRO DA ALDEIA;ABILITY;1000 MBPS;SPA;SDMC;NP5454T;NP5454T;2
2026-02-01;som;TIM;SUDESTE;SP;SAO JOSE DOS CAMPOS;ABILITY;1000 MBPS;SPCB;SDMC;NP5454T;NP5454T;10
2026-02-01;som;TIM;;;;ABILITY;1GBPS;TRDE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;2000 MBPS;TRDE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;500 MBPS;TRDE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUL;SC;FLORIANOPOLIS;ABILITY;1000 MBPS;TRDE;SDMC;NP5454T;NP5454T;43
2026-02-01;som;TIM;SUL;SC;TUBARAO;ABILITY;1000 MBPS;TRO;SDMC;NP5454T;NP5454T;8
2026-02-01;som;TIM;SUDESTE;RJ;CABO FRIO;ABILITY;1000 MBPS;UNAR;SDMC;NP5454T;NP5454T;6
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;VIC1;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;VIC2;SDMC;NP5454T;NP5454T;3
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;VICI;TELLESCOM;NP5454T;;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;2000 MBPS;VICI;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;NITEROI;ABILITY;1000 MBPS;VICI;SDMC;NP5454T;NP5454T;9
2026-02-01;som;TIM;;;;ABILITY;1GBPS;VITE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1GBPS;VITE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;2000 MBPS;VITE;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;1000 MBPS;VITE;SDMC;NP5454T;NP5454T;22
2026-02-01;som;TIM;SUDESTE;RJ;TERESOPOLIS;ABILITY;2000 MBPS;VZA;SDMC;NP5454T;NP5454T;1
2026-02-01;som;TIM;SUDESTE;RJ;TERESOPOLIS;ABILITY;1000 MBPS;VZA;SDMC;NP5454T;NP5454T;15
2026-02-01;som;TIM;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;1000 MBPS;XERE;SDMC;NP5454T;NP5454T;4
2026-02-01;som;TIM;SUL;SC;ICARA;ABILITY;1000 MBPS;YCA;SDMC;NP5454T;NP5454T;2
2026-02-01;omr;NIO;SUDESTE;RJ;ARARUAMA;ABILITY;500 MBPS;AMA;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;100 MBPS;ARS;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;2
2026-02-01;omr;NIO;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;700 MBPS;ARS;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;BELFORD ROXO;ABILITY;600 MBPS;BERO;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;BELFORD ROXO;ABILITY;700 MBPS;BERO;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;CAMPOS DOS GOYTACAZES;ABILITY;600 MBPS;CPS;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;500 MBPS;CRRS;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;PETROPOLIS;ABILITY;600 MBPS;CRRS;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;2
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;700 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;2
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;400 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;500 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;omr;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;100 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;2
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;100 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;bov;NIO;SUDESTE;RJ;SAO JOAO DE MERITI;ABILITY;50 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;bov;NIO;SUDESTE;RJ;DUQUE DE CAXIAS;ABILITY;200 MBPS;DQX;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;2
2026-02-01;omr;NIO;SUDESTE;RJ;ANGRA DOS REIS;ABILITY;700 MBPS;JACC;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;bov;NIO;SUDESTE;RJ;MESQUITA;ABILITY;100 MBPS;NIU;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
2026-02-01;bov;NIO;SUDESTE;RJ;MESQUITA;ABILITY;200 MBPS;NIU;NOKIA DO BRASIL;ONT 240W-C DUAL BAND NOKIA 2GHZ/5GHZ;;1
